couponId,Hour,Minimum Clicks/Minute,Minimum Clicks Minute,Maximum C/Min,Maximum Clicks Minute,Mean C/min,Median C/min ,Sample Standard Deviation
1850696,00,0,0,1,31,0.06666666666666667,0.0,0.2515488742932317
2825260,00,0,0,1,20,0.03333333333333333,0.0,0.1810203347193924
2821779,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2844028,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
2717197,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
S144597,00,0,0,1,36,0.03333333333333333,0.0,0.18102033471939247
1010214,00,0,0,2,40,0.03333333333333333,0.0,0.2581988897471612
2095278,00,0,0,1,39,0.03333333333333333,0.0,0.18102033471939247
1622538,00,0,0,1,40,0.03333333333333333,0.0,0.18102033471939247
1745485,00,0,0,2,47,0.03333333333333333,0.0,0.2581988897471612
2738994,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2765930,00,0,0,1,25,0.03333333333333333,0.0,0.18102033471939244
S192981,00,0,0,1,31,0.03333333333333333,0.0,0.18102033471939247
2612963,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2815584,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2756033,00,0,0,1,15,0.11666666666666667,0.0,0.32373177151309346
2596341,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
S198340,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2590048,00,0,0,1,4,0.06666666666666667,0.0,0.2515488742932317
2842635,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2783019,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2794599,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
624904,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
S137435,00,0,0,2,32,0.03333333333333333,0.0,0.25819888974716126
2844946,00,0,0,2,11,0.18333333333333332,0.0,0.46910179830729876
2442017,00,0,0,2,21,0.05,0.0,0.28671133537149973
2492097,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
S187066,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2794525,00,0,0,1,13,0.03333333333333333,0.0,0.1810203347193924
2802933,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
S153242,00,0,0,1,23,0.03333333333333333,0.0,0.18102033471939244
797270,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2840518,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
S140995,00,0,0,1,1,0.06666666666666667,0.0,0.25154887429323153
687216,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
393904,00,0,0,2,58,0.03333333333333333,0.0,0.2581988897471611
1489126,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2257884,00,0,0,1,5,0.08333333333333333,0.0,0.2787178067853024
2841744,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
S151259,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
1920296,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2763327,00,0,0,2,53,0.03333333333333333,0.0,0.25819888974716115
2128467,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2834707,00,0,0,1,12,0.03333333333333333,0.0,0.1810203347193924
2851815,00,0,0,1,14,0.03333333333333333,0.0,0.1810203347193924
1193042,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2794317,00,0,0,1,48,0.03333333333333333,0.0,0.1810203347193925
819497,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2694337,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2829213,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
2750881,00,0,0,1,31,0.03333333333333333,0.0,0.18102033471939247
2746957,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2816506,00,0,0,1,14,0.03333333333333333,0.0,0.1810203347193924
2424463,00,0,0,1,2,0.05,0.0,0.21978417765108266
2836868,00,0,0,2,40,0.06666666666666667,0.0,0.31172927556284763
S138536,00,0,0,1,50,0.03333333333333333,0.0,0.1810203347193925
2844397,00,0,0,1,23,0.03333333333333333,0.0,0.18102033471939244
1983973,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2655436,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
S150154,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2809102,00,0,0,1,13,0.03333333333333333,0.0,0.1810203347193924
2682736,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
S147531,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
558720,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
S140482,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2825344,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2681971,00,0,1,1,0,0.08333333333333333,0.0,0.2787178067853022
2176095,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
S177402,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2846741,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
1390370,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
S139030,00,0,0,1,3,0.18333333333333332,0.0,0.3902049294994232
2767291,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2701178,00,0,0,1,25,0.03333333333333333,0.0,0.18102033471939244
1978861,00,0,0,1,9,0.08333333333333333,0.0,0.27871780678530234
2779524,00,0,0,2,57,0.1,0.0,0.3541521266540118
2261060,00,0,0,2,52,0.03333333333333333,0.0,0.25819888974716115
2782864,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2794498,00,0,0,1,32,0.03333333333333333,0.0,0.18102033471939247
S147834,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
S138540,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
S163838,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
326566,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2837071,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
632205,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2757638,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2760455,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
1482924,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
S137832,00,0,0,1,20,0.06666666666666667,0.0,0.2515488742932316
1828483,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2679360,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2790390,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2759307,00,0,0,2,10,0.05,0.0,0.2867113353715
1941640,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2818706,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2518820,00,0,0,1,16,0.05,0.0,0.21978417765108269
680079,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2794020,00,0,0,1,35,0.03333333333333333,0.0,0.18102033471939247
2553051,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2750552,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2475406,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2536683,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
S138541,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2455515,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2438498,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2826087,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2839607,00,0,0,1,29,0.05,0.0,0.2197841776510827
1563783,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
S154333,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2825911,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2790621,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
1828864,00,0,0,1,29,0.05,0.0,0.2197841776510827
2740043,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2829913,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2825682,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
730282,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2746725,00,0,0,2,9,0.05,0.0,0.2867113353714995
1930749,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
1311519,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2748170,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2851334,00,0,0,1,12,0.06666666666666667,0.0,0.25154887429323164
1177687,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
482540,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
S258278,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
2794511,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
1550376,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2807015,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2767963,00,0,0,1,39,0.03333333333333333,0.0,0.18102033471939247
2787288,00,0,0,1,24,0.05,0.0,0.2197841776510827
2837165,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2730931,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2795236,00,0,0,3,16,0.1,0.0,0.4395683553021654
2844418,00,0,0,4,38,0.13333333333333333,0.0,0.5664838521990363
2668460,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2483584,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2424853,00,0,0,2,47,0.03333333333333333,0.0,0.2581988897471612
2772955,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2851124,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2837005,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2824219,00,0,0,1,5,0.05,0.0,0.21978417765108266
2774545,00,0,0,2,40,0.08333333333333333,0.0,0.3340388014946091
2843011,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
1753050,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2144539,00,0,0,2,21,0.2,0.0,0.48011298105370026
2457582,00,0,0,1,28,0.03333333333333333,0.0,0.18102033471939244
873364,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2838158,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2178514,00,0,1,2,4,0.23333333333333334,0.0,0.5325559305923084
1075676,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2124298,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2848086,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2837231,00,0,0,3,12,0.26666666666666666,0.0,0.5783280010825678
2826561,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2148698,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2782723,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2317765,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2786599,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
2716547,00,0,0,2,27,0.03333333333333333,0.0,0.25819888974716126
2625102,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2775211,00,0,0,2,18,0.03333333333333333,0.0,0.2581988897471613
2472349,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2129396,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2261466,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2790570,00,0,1,2,47,0.15,0.0,0.404424680297702
2829212,00,0,0,2,20,0.08333333333333333,0.0,0.38141870167664915
2807953,00,0,0,2,17,0.06666666666666667,0.0,0.3117292755628475
S145790,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2535950,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
S136742,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2473634,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2850586,00,0,1,1,0,0.05,0.0,0.21978417765108266
2086243,00,0,0,2,35,0.15,0.0,0.404424680297702
2839768,00,0,0,1,3,0.06666666666666667,0.0,0.25154887429323153
714123,00,0,0,2,5,0.03333333333333333,0.0,0.25819888974716143
2799522,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
985328,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2757580,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2780415,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
S138213,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
S204106,00,0,0,2,7,0.03333333333333333,0.0,0.25819888974716143
2351143,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
S255655,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2849553,00,0,0,4,10,0.15,0.0,0.5771055773925841
2837467,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
S136629,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2753028,00,0,0,1,44,0.03333333333333333,0.0,0.1810203347193925
294837,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
1456600,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2795750,00,0,0,2,20,0.03333333333333333,0.0,0.2581988897471613
1502033,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2851571,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2837271,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2761738,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2837223,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
941132,00,0,0,1,20,0.1,0.0,0.30253169045376627
2848143,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
2132451,00,0,0,2,55,0.03333333333333333,0.0,0.2581988897471611
2696189,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2849129,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2754085,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
S136341,00,0,0,1,42,0.03333333333333333,0.0,0.18102033471939247
1923607,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
1053285,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2610710,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2243005,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2828213,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
1498978,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2702553,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2850675,00,0,0,1,10,0.05,0.0,0.21978417765108266
2542574,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
S136749,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2844850,00,0,0,3,5,0.05,0.0,0.3872983346207411
2790441,00,0,0,1,6,0.08333333333333333,0.0,0.2787178067853022
2797871,00,0,0,2,47,0.03333333333333333,0.0,0.2581988897471612
2711065,00,0,0,2,3,0.03333333333333333,0.0,0.25819888974716143
1528339,00,0,0,2,6,0.03333333333333333,0.0,0.25819888974716143
2507460,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
2085150,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2486172,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2839419,00,0,0,3,40,0.2833333333333333,0.0,0.6131791749276646
1687648,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2053353,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2683939,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2432669,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2744389,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
S254710,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2464006,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2733511,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2612643,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2701379,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2744901,00,0,0,2,35,0.15,0.0,0.44436204509233695
2556405,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2824654,00,0,0,2,27,0.06666666666666667,0.0,0.3117292755628476
2839892,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2727542,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2800017,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
S166558,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2848953,00,0,0,1,32,0.016666666666666666,0.0,0.12909944487358063
952752,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2778362,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
1710849,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2741579,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2816552,00,0,0,1,32,0.05,0.0,0.21978417765108274
2631907,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
1916099,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
855128,00,0,0,2,52,0.03333333333333333,0.0,0.25819888974716115
S221026,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
S175207,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
1717897,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2687091,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2845634,00,0,0,1,46,0.03333333333333333,0.0,0.1810203347193925
1304318,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2777935,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2827887,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2819424,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2607254,00,0,0,1,14,0.05,0.0,0.21978417765108266
1611341,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2726356,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
2851779,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
1521399,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2619692,00,0,0,1,10,0.05,0.0,0.21978417765108266
2786540,00,0,0,2,38,0.08333333333333333,0.0,0.3340388014946091
2847806,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
918714,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2331247,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2837328,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
1918558,00,0,1,1,0,0.05,0.0,0.21978417765108266
2527988,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
2263060,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2611146,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2754260,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
1921035,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2599936,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2412842,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
1379810,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2099476,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
S136460,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
2688335,00,0,0,2,27,0.08333333333333333,0.0,0.3340388014946091
2840778,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
S203571,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
1811055,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
1686314,00,0,0,1,11,0.05,0.0,0.21978417765108266
2833782,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2796298,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2743496,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2623123,00,0,0,2,15,0.05,0.0,0.28671133537149995
2475496,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2783654,00,0,0,2,39,0.03333333333333333,0.0,0.2581988897471612
1815224,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2816764,00,0,0,1,30,0.05,0.0,0.2197841776510827
1179558,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2834568,00,0,0,2,33,0.08333333333333333,0.0,0.3340388014946091
2762508,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2806807,00,0,0,1,3,0.06666666666666667,0.0,0.2515488742932315
2095904,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
S136587,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2603082,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2522324,00,0,0,1,5,0.03333333333333333,0.0,0.1810203347193924
S188345,00,0,0,2,19,0.03333333333333333,0.0,0.2581988897471613
2476405,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2851894,00,0,0,1,56,0.03333333333333333,0.0,0.18102033471939252
2836831,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2759374,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
1505535,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2828950,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2799952,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2420757,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2752499,00,0,0,2,32,0.03333333333333333,0.0,0.25819888974716126
S143489,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2832839,00,0,0,1,12,0.05,0.0,0.21978417765108266
1363287,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2660996,00,0,0,1,37,0.03333333333333333,0.0,0.18102033471939247
2478271,00,0,0,1,2,0.03333333333333333,0.0,0.1810203347193924
S136344,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2841224,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
